"Status","Name","Duration in ms","Description"
"passed","8-频道 个人点播跳转.cdn1-条数","62","cdn1-条数"
"failed","3-我-会员中心.我的观影劵返回pvs-条数","5385","页面跳转（首页-片库页-播放页）

我的观影劵返回pvs-条数"
"failed","1-点播.点播播放定时上报cdn-r1-字段","4","点播播放定时上报cdn-r1-字段"
"failed","付费影片.order-字段名","1","order-字段名"
"failed","14综艺-全部-中间页-相同系列.相同系列点击click-条数","1","综艺推荐和搜索按钮搜索

相同系列点击click-条数"
"failed","1-点播.退出下载pvs-字段值","4","退出下载pvs-字段值"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（文字）搜索search-字段值","2","综艺推荐和搜索按钮搜索

热门推荐（文字）搜索search-字段值"
"failed","07电视剧-中间页.电视剧view-条数","2","电视剧view-条数"
"failed","分集下载.支付返回下载列表pvs-条数","1","支付返回下载列表pvs-条数"
"failed","分集下载.取消支付cance-条数","2","取消支付cance-条数"
"failed","12-推荐列表页行为上报.推荐列表点赞like-字段","1","推荐列表点赞like-字段"
"failed","会员中心.收银台展示show_store-字段名","2","收银台展示show_store-字段名"
"failed","16电影-播单点击.电影搜索view-字段值","2","电影搜索

电影搜索view-字段值"
"failed","7会员片库.会员大片list-字段","2","会员大片list-字段"
"failed","1综艺片库.中国香港list-字段","2","中国香港list-字段"
"failed","分集下载.result-字段","1","result-字段"
"failed","11艺人搜（加）.艺人搜索pvs-字段值","2","电影搜索

艺人搜索pvs-字段值"
"passed","8-频道 个人点播跳转.动态详情pvs-字段","4","动态详情pvs-字段"
"passed","4-我 页面跳转.消息中心会员pvs-字段","3","消息中心会员pvs-字段"
"failed","14综艺-全部-中间页-相同系列.点全部播放action-字段","2","综艺推荐和搜索按钮搜索

点全部播放action-字段"
"failed","合集下载.order-字段名","2","order-字段名"
"failed","13明星-作品或上传视频（加）.中间页-明星作品点击action-条数","2","明星搜索

中间页-明星作品点击action-条数"
"failed","10高级筛选 2（加自频道）.综艺search-字段","2","综艺推荐和搜索按钮搜索

综艺search-字段"
"failed","1综艺片库.最热list-字段","2","最热list-字段"
"failed","10高级筛选 2（加自频道）.新闻search-字段","2","综艺推荐和搜索按钮搜索

新闻search-字段"
"failed","97-其它.直播大厅-登录页pvs-字段值","3","直播大厅-登录页pvs-字段值"
"failed","10高级筛选 2（加自频道）.自频道pv-字段","1","综艺推荐和搜索按钮搜索

自频道pv-字段"
"failed","05明星空间.明星搜索search-字段值","2","明星搜索

明星搜索search-字段值"
"passed","11-Vip 1.vippvs-字段","3","vippvs-字段"
"passed","2播单-有广告.分享到微信share-字段","3","分享到微信share-字段"
"failed","9-频道 场景直播跳转.切换机位Vip播放heartbeat-条数","63033","切换机位Vip播放heartbeat-条数"
"failed","13明星-作品或上传视频（加）.更多作品click-条数","2","明星搜索

更多作品click-条数"
"failed","2播单-有广告.广告type4-条数","29","广告type4-条数"
"passed","93-频道 频道跳转.王牌强档pvs-字段名","3","王牌强档pvs-字段名"
"failed","会员中心.点击购买按钮click_pay_button-条数","1","点击购买按钮click_pay_button-条数"
"failed","分集下载.支付返回下载列表pvs-字段","2","支付返回下载列表pvs-字段"
"failed","04相关明星相关艺人.艺人搜索view-字段值","3","明星搜索

艺人搜索view-字段值"
"failed","1-点播.退出播放pvs-字段值","5","退出播放pvs-字段值"
"failed","14综艺-全部-中间页-相同系列.推荐词搜索search-条数","2","综艺推荐和搜索按钮搜索

推荐词搜索search-条数"
"passed","11-Vip 1.搜索页返回pvs-条数","14838","搜索页返回pvs-条数"
"failed","05明星空间.明星搜索view-字段","2","明星搜索

明星搜索view-字段"
"passed","4-我 页面跳转.消息中心会员pvs-字段名","4","消息中心会员pvs-字段名"
"failed","分集付费.收银台展示show_store-字段名","2","收银台展示show_store-字段名"
"passed","4-我 页面跳转.我的收藏无收藏","5778","我的收藏无收藏"
"failed","合集下载.点击购买按钮click_pay_button-字段名","1","点击购买按钮click_pay_button-字段名"
"failed","15电视-集数-上传视频-热门搜索.热门搜索view-字段","2","电视剧搜索

热门搜索view-字段"
"failed","15电视-集数-上传视频-热门搜索.电视剧pvs-条数","2","电视剧搜索

电视剧pvs-条数"
"failed","97-其它.VIP俱乐部-芒果二次元pvs-字段值","3","VIP俱乐部-芒果二次元pvs-字段值"
"passed","2播单-有广告.分享到微博share-字段","4","分享到微博share-字段"
"failed","付费影片.购买单片vip-条数","2","购买单片vip-条数"
"failed","9-频道 场景直播跳转.cdn2-字段","3","cdn2-字段"
"failed","用券影片.result-字段","1","result-字段"
"failed","18站外中间页.跳站外大图action-条数","2","站外中间页

跳站外大图action-条数"
"failed","4-我 页面跳转.帮助反馈返回pvs-字段名","3","帮助反馈返回pvs-字段名"
"failed","02推荐词搜索.历史搜索view-条数","31","历史搜索view-条数"
"failed","下拉刷新&频道性能.综艺页广告下拉刷新refresh-字段","4","综艺页广告下拉刷新refresh-字段"
"failed","A库影片.试看结束order-字段","2","试看结束order-字段"
"failed","15电视-集数-上传视频-热门搜索.动漫播放pvs-字段值","1","电视剧搜索

动漫播放pvs-字段值"
"failed","02推荐词搜索.视频播放返回pvs-条数","8298","视频播放返回pvs-条数"
"failed","会员消息.点击购买按钮click_pay_button-字段名","2","点击购买按钮click_pay_button-字段名"
"failed","12-推荐列表页行为上报.进入推荐列表click-字段","2","进入推荐列表click-字段"
"passed","5-直播 1.电视播放pvs-字段","4","电视播放pvs-字段"
"failed","8-频道 个人点播跳转.个人空间pvs-字段值","4","个人空间pvs-字段值"
"failed","合集下载.order-字段","2","order-字段"
"failed","频道页看了还看.电视剧看了会喜欢interestpv-条数","28101","电视剧看了会喜欢interestpv-条数"
"failed","14综艺-全部-中间页-相同系列.进入空间action-条数","2","综艺推荐和搜索按钮搜索

进入空间action-条数"
"failed","1-点播.花絮加载事件vl-条数","40","花絮加载事件vl-条数"
"failed","会员消息.order-字段名","2","order-字段名"
"passed","8-频道 个人点播跳转.艺人空间视频-视频播放pvs-字段值","4","艺人空间视频-视频播放pvs-字段值"
"failed","下拉刷新&频道性能.王牌强档页广告下拉刷新refresh-字段值","4","王牌强档页广告下拉刷新refresh-字段值"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（文字）action-字段值","1","综艺推荐和搜索按钮搜索

热门推荐（文字）action-字段值"
"failed","93-频道 频道跳转.逗爸pvs-条数","4696","逗爸pvs-条数"
"failed","1-点播.广告播放中上报type3-条数","20","广告播放中上报type3-条数"
"failed","1-点播.cdn2-字段","4","cdn2-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放aplay-字段","2","列表页点击播放aplay-字段"
"passed","93-频道 频道跳转.频道管理返回pvs-条数","9880","频道管理返回pvs-条数"
"failed","前贴广告操作.跳转广告h5页面pvs-条数","46","跳转广告h5页面pvs-条数"
"failed","8-频道 个人点播跳转.cdn2-字段","4","cdn2-字段"
"passed","8-频道 个人点播跳转.艺人空间视频-视频播放pvs-字段","4","艺人空间视频-视频播放pvs-字段"
"failed","下拉刷新&频道性能.王牌强档页pmm-字段值","3","王牌强档页pmm-字段值"
"failed","20-播放记录同步.播放记录下一集pvs-字段值","2","播放记录下一集pvs-字段值"
"failed","94-HB.点播15hb-字段","4","点播15hb-字段"
"passed","4-我 页面跳转.活动中心pvs-字段名","3","活动中心pvs-字段名"
"failed","10高级筛选 2（加自频道）.进入空间pvs-条数","2","综艺推荐和搜索按钮搜索

进入空间pvs-条数"
"passed","93-频道 频道跳转.动漫片库返回pvs-字段名","4","动漫片库返回pvs-字段名"
"failed","5-直播 1.直播大事件pvs-字段值","3","直播大事件pvs-字段值"
"passed","4-我 页面跳转.消息中心赞pvs-字段","3","消息中心赞pvs-字段"
"failed","5-直播 1.直播大事件pvs-字段","3","直播大事件pvs-字段"
"passed","03搜索无结果.精选看了会喜欢recommended_user-字段值","3","电影搜索

精选看了会喜欢recommended_user-字段值"
"passed","4-我 页面跳转.邮箱登录返回pvs-条数","8767","邮箱登录返回pvs-条数"
"failed","3-我-会员中心.我的收藏播放返回pvs-字段名","5777","页面跳转（首页-片库页-播放页）

我的收藏播放返回pvs-字段名"
"failed","下拉刷新&频道性能.爱豆页pmm-字段","4","爱豆页pmm-字段"
"failed","Vip直播.支付跳直播pvs-字段名","1","支付跳直播pvs-字段名"
"failed","11艺人搜（加）.搜索结果返回首页pvs-条数","1","电影搜索

搜索结果返回首页pvs-条数"
"failed","15电视-集数-上传视频-热门搜索.动漫pvs-字段值","2","电视剧搜索

动漫pvs-字段值"
"failed","频道页看了还看.电视剧看了会喜欢recommended_user-条数","18792","电视剧看了会喜欢recommended_user-条数"
"passed","8-频道 个人点播跳转.cdn3-字段值","3","cdn3-字段值"
"failed","付费影片.支付返回pvs-条数","1","支付返回pvs-条数"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放hb-条数","1","列表页点击播放hb-条数"
"failed","9-频道 场景直播跳转.切换机位Vip播放aplay-字段值","4","切换机位Vip播放aplay-字段值"
"passed","4-我 页面跳转.邮箱登录返回pvs-字段名","3","邮箱登录返回pvs-字段名"
"failed","7会员片库.冷门结果播放data-click-条数","1","冷门结果播放data-click-条数"
"failed","11-推荐列表页大数据上报&Cdn上报.sdk列表页点击播放aplay-字段值","2","sdk列表页点击播放aplay-字段值"
"failed","1-点播.广告播放中上报type0-字段","4","广告播放中上报type0-字段"
"failed","付费影片.点击购买按钮click_pay_button-字段","1","点击购买按钮click_pay_button-字段"
"failed","5-直播 1.aplay-字段值","4","aplay-字段值"
"passed","2播单-有广告.分享到微信share-条数","42723","分享到微信share-条数"
"passed","8-频道 个人点播跳转.动态详情pvs-字段值","3","动态详情pvs-字段值"
"failed","频道页排行榜.电视剧排行榜点击recommend_hot-条数","4862","电视剧排行榜点击recommend_hot-条数"
"failed","6音乐片库.全部3list-字段名","1","全部3list-字段名"
"failed","15电视-集数-上传视频-热门搜索.动漫播放pvs-字段","2","电视剧搜索

动漫播放pvs-字段"
"failed","7会员片库.美国list-字段","1","美国list-字段"
"failed","10高级筛选 2（加自频道）.纪录片view-字段值","2","综艺推荐和搜索按钮搜索

纪录片view-字段值"
"failed","5少儿片库.点全部list-字段","2","点全部list-字段"
"passed","4-我 页面跳转.消息中心pvs-条数","9381","消息中心pvs-条数"
"failed","6音乐片库.日韩现场tag-select-字段名","1","日韩现场tag-select-字段名"
"passed","3-我-会员中心.开通会员pvs-字段","4","页面跳转（首页-片库页-播放页）

开通会员pvs-字段"
"failed","Vip直播.收银台展示show_store-字段名","2","收银台展示show_store-字段名"
"failed","15电视-集数-上传视频-热门搜索.动漫search-字段值","1","电视剧搜索

动漫search-字段值"
"passed","频道页切换Cid变化.电视剧看了会喜欢change-字段","3","电视剧看了会喜欢change-字段"
"failed","10高级筛选 2（加自频道）.综艺pv-字段值","1","综艺推荐和搜索按钮搜索

综艺pv-字段值"
"failed","用券影片.取消支付cance-字段名","1","取消支付cance-字段名"
"failed","22-启动.皮肤nd-字段","4","皮肤nd-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页短视频定时上报cdn-r1-字段值","2","列表页短视频定时上报cdn-r1-字段值"
"passed","2播单-有广告.广告type3-条数","44","广告type3-条数"
"failed","4动漫片库.OVA版list-条数","2","OVA版list-条数"
"passed","92-频道 点播页跳转.列表频道返回pvs-条数","12411","列表频道返回pvs-条数"
"failed","19搜索-修改Query.杨幂中间页切换筛选项2pvs-条数","2","杨幂中间页切换筛选项2pvs-条数"
"failed","合集下载.会员去广告VIP-字段名","2","会员去广告VIP-字段名"
"failed","1-点播.猜你喜欢加载事件vl-字段值","3","猜你喜欢加载事件vl-字段值"
"passed","93-频道 频道跳转.纪录片pvs-字段","3","纪录片pvs-字段"
"failed","9-频道 场景直播跳转.分享到QQ空间share-条数","5246","分享到QQ空间share-条数"
"failed","20错词纠错.错词纠错pvs-字段","2","错词纠错pvs-字段"
"failed","19搜索-修改Query.新词搜索pvs-字段","2","新词搜索pvs-字段"
"failed","5少儿片库.点list筛选的0-3岁list-字段","1","点list筛选的0-3岁list-字段"
"failed","Vip主页.收银台展示show_store-字段","2","收银台展示show_store-字段"
"failed","会员消息.result-字段","2","result-字段"
"failed","97-其它.切换芒果橙nd-字段","4","切换芒果橙nd-字段"
"failed","11艺人搜（加）.有空间艺人搜索search-字段","2","电影搜索

有空间艺人搜索search-字段"
"failed","前贴广告操作.点击了解详情adlost-字段","3","点击了解详情adlost-字段"
"failed","频道页切换Cid变化.电视剧看了会喜欢recommended_user-条数","19072","电视剧看了会喜欢recommended_user-条数"
"passed","93-频道 频道跳转.音乐pvs-字段","4","音乐pvs-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.进入推荐列表pvs-字段值","2","进入推荐列表pvs-字段值"
"failed","付费影片.登录后touchpv-条数","1","登录后touchpv-条数"
"failed","3-我-会员中心.我的信息pvs-字段名","4","页面跳转（首页-片库页-播放页）

我的信息pvs-字段名"
"failed","09高级筛选 1.筛选click-字段值","1","综艺推荐和搜索按钮搜索

筛选click-字段值"
"failed","10高级筛选 2（加自频道）.纪录片pv-条数","1","综艺推荐和搜索按钮搜索

纪录片pv-条数"
"passed","93-频道 频道跳转.纪录片pvs-字段名","3","纪录片pvs-字段名"
"passed","02推荐词搜索.历史搜索search-字段值","4","历史搜索search-字段值"
"failed","前贴广告播放.完成监测t3600-条数","24","完成监测t3600-条数"
"failed","12-推荐列表页行为上报.推荐列表分享share-字段值","1","推荐列表分享share-字段值"
"failed","09高级筛选 1.1天search-字段值","1","综艺推荐和搜索按钮搜索

1天search-字段值"
"passed","5-直播 1.退出播放pvs-条数","11975","退出播放pvs-条数"
"failed","合集下载.收银台展示show_store-字段名","3","收银台展示show_store-字段名"
"passed","01仍然搜.search按钮搜索view-条数","3128","search按钮搜索view-条数"
"failed","付费影片.收银台展示show_store-字段","1","收银台展示show_store-字段"
"passed","92-频道 点播页跳转.评论返回pvs-字段","4","评论返回pvs-字段"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（图）action-字段","2","综艺推荐和搜索按钮搜索

热门推荐（图）action-字段"
"passed","4-我 页面跳转.我的收藏返回pvs-字段","3","我的收藏返回pvs-字段"
"passed","下拉刷新&频道性能.动漫页pmm-字段","3","动漫页pmm-字段"
"failed","用券影片.取消支付cance-条数","2","取消支付cance-条数"
"failed","付费影片.取消支付cance-字段","2","取消支付cance-字段"
"failed","1-点播.aplay-条数","18057","aplay-条数"
"failed","前贴广告操作.跳转广告h5页面返回landclose-字段值","3","跳转广告h5页面返回landclose-字段值"
"failed","1-点播.点播播放定时上报cdn-r1-条数","38","点播播放定时上报cdn-r1-条数"
"failed","12-推荐列表页行为上报.推荐列表关注用户followu-字段","1","推荐列表关注用户followu-字段"
"passed","01仍然搜.综艺合集click-字段","4","综艺合集click-字段"
"failed","18站外中间页.跳站外大图pvs-条数","2","站外中间页

跳站外大图pvs-条数"
"failed","10高级筛选 2（加自频道）.生活pv-字段值","1","综艺推荐和搜索按钮搜索

生活pv-字段值"
"passed","5-直播 1.电视播放pvs-字段值","3","电视播放pvs-字段值"
"passed","96-播单.播单点击bdrecommend_rel-条数","22994","播单点击bdrecommend_rel-条数"
"failed","2电视剧片库.全部list-条数","1","全部list-条数"
"failed","06电影-合集点击.电影搜索view-字段","2","电影搜索view-字段"
"passed","97-其它.芒果二次元-会员首页pvs-字段","3","芒果二次元-会员首页pvs-字段"
"passed","2播单-有广告.进入播单底层页cp1-字段值","4","进入播单底层页cp1-字段值"
"failed","会员消息.result-条数","1","result-条数"
"failed","频道页排行榜.电视剧排行榜hotpv-条数","4939","电视剧排行榜hotpv-条数"
"failed","A库影片.order-字段名","1","order-字段名"
"failed","4动漫片库.点剧场版的全部list-字段名","2","点剧场版的全部list-字段名"
"failed","15电视-集数-上传视频-热门搜索.热门搜索search-字段值","2","电视剧搜索

热门搜索search-字段值"
"failed","10高级筛选 2（加自频道）.电视剧pv-条数","2","综艺推荐和搜索按钮搜索

电视剧pv-条数"
"failed","1-点播.下载cdn3-字段","4","下载cdn3-字段"
"failed","8-频道 个人点播跳转.退出个人点播pvs-字段","3","退出个人点播pvs-字段"
"failed","A库影片.A库视频buffer-条数","2","A库视频buffer-条数"
"failed","Vip主页.result-条数","1","result-条数"
"failed","分集付费.分集付费入口buy-字段名","2","分集付费入口buy-字段名"
"failed","6音乐片库.日韩现场tag-select-条数","2","日韩现场tag-select-条数"
"failed","下拉刷新&频道性能.教育页pmm-字段","3","教育页pmm-字段"
"failed","11艺人搜（加）.有空间艺人空间pvs-条数","1","电影搜索

有空间艺人空间pvs-条数"
"failed","2播单-有广告.广告type6-条数","28","广告type6-条数"
"failed","1综艺片库.全部list-字段","2","全部list-字段"
"failed","分集下载.点击购买按钮click_pay_button-字段","1","点击购买按钮click_pay_button-字段"
"failed","11艺人搜（加）.有空间艺人搜索pvs-字段","2","电影搜索

有空间艺人搜索pvs-字段"
"failed","94-HB.点播45hb-条数","33031","点播45hb-条数"
"failed","7会员片库.VIP用户播放aplay-字段","2","VIP用户播放aplay-字段"
"passed","3-我-会员中心.会员中心pvs-字段","4","页面跳转（首页-片库页-播放页）

会员中心pvs-字段"
"failed","点播页.点播曝光relatepv-字段值","4","点播曝光relatepv-字段值"
"passed","5-直播 1.退出播放pvs-字段","3","退出播放pvs-字段"
"failed","用券影片.试看入口pvs-字段","1","试看入口pvs-字段"
"failed","下拉刷新&频道性能.逗爸页pmm-字段","4","逗爸页pmm-字段"
"failed","6音乐片库.点击视频播放data-click-字段","1","点击视频播放data-click-字段"
"failed","合集下载.取消支付cance-条数","1","取消支付cance-条数"
"failed","12热门推荐搜索（加 图和文字）.播放返回pvs-条数","2","综艺推荐和搜索按钮搜索

播放返回pvs-条数"
"failed","12热门推荐搜索（加 图和文字）.热门推荐切换tab action-字段值","2","综艺推荐和搜索按钮搜索

热门推荐切换tab action-字段值"
"failed","10高级筛选 2（加自频道）.原创pv-字段值","1","综艺推荐和搜索按钮搜索

原创pv-字段值"
"failed","下拉刷新&频道性能.精选页pmm-字段值","4","精选页pmm-字段值"
"failed","下拉刷新&频道性能.爱豆页pmm-条数","29","爱豆页pmm-条数"
"passed","2播单-有广告.cdn2-字段","3","cdn2-字段"
"failed","8-频道 个人点播跳转.分享到微信share-字段值","4","分享到微信share-字段值"
"failed","下拉刷新&频道性能.王牌强档页广告下拉刷新refresh-条数","4996","王牌强档页广告下拉刷新refresh-条数"
"failed","11-推荐列表页大数据上报&Cdn上报.sdk列表页点击播放buffer-字段","2","sdk列表页点击播放buffer-字段"
"failed","A库影片.A库视频aplay-字段名","2","A库视频aplay-字段名"
"failed","会员中心.点击购买按钮click_pay_button-字段","2","点击购买按钮click_pay_button-字段"
"failed","2播单-有广告.分享到朋友圈share-字段值","4","分享到朋友圈share-字段值"
"failed","22-启动.小窗播放xc-字段","3","小窗播放xc-字段"
"failed","A库影片.A库视频hb-字段","2","A库视频hb-字段"
"failed","前贴广告播放.四分之二监测t1800-条数","409","四分之二监测t1800-条数"
"passed","93-频道 频道跳转.电视剧pvs-字段名","3","电视剧pvs-字段名"
"failed","1综艺片库.返回片库pvs-字段","1","返回片库pvs-字段"
"failed","付费影片.购买单片vip-字段","2","购买单片vip-字段"
"failed","19搜索-修改Query.杨幂中间页切换筛选项2pvs-字段值","2","杨幂中间页切换筛选项2pvs-字段值"
"failed","合集下载.收银台展示show_store-条数","2","收银台展示show_store-条数"
"failed","19搜索-修改Query.杨幂中间页切换筛选项pvs-字段","1","杨幂中间页切换筛选项pvs-字段"
"passed","3-我-会员中心.我的收藏播放pvs-字段","4","页面跳转（首页-片库页-播放页）

我的收藏播放pvs-字段"
"passed","2播单-有广告.cdn3-字段","4","cdn3-字段"
"failed","用券影片.试看入口pvs-条数","1","试看入口pvs-条数"
"failed","付费影片.登录后touchpv-字段","1","登录后touchpv-字段"
"failed","20-播放记录同步.播放记录下一集aplay-字段值","2","播放记录下一集aplay-字段值"
"failed","1-点播.节目账号加载事件vl-字段值","4","节目账号加载事件vl-字段值"
"failed","合集下载.会员去广告VIP-条数","2","会员去广告VIP-条数"
"passed","3-我-会员中心.我的信息返回pvs-字段","4","页面跳转（首页-片库页-播放页）

我的信息返回pvs-字段"
"failed","16电影-播单点击.电影搜索click-字段","2","电影搜索

电影搜索click-字段"
"passed","4-我 页面跳转.邮箱登录pvs-条数","17663","邮箱登录pvs-条数"
"failed","11-推荐列表页大数据上报&Cdn上报.切换短视频完成上报cdn-r3-字段值","2","切换短视频完成上报cdn-r3-字段值"
"failed","06电影-合集点击.电影搜索search-字段值","1","电影搜索search-字段值"
"failed","5少儿片库.点list筛选的0-3岁list-字段名","1","点list筛选的0-3岁list-字段名"
"failed","2播单-有广告.分享到微博share-字段值","4","分享到微博share-字段值"
"passed","下拉刷新&频道性能.电视剧页pmm-字段","3","电视剧页pmm-字段"
"failed","92-频道 点播页跳转.评论pvs-条数","4794","评论pvs-条数"
"passed","频道页切换Cid变化.电影看了会喜欢change-字段","3","电影看了会喜欢change-字段"
"failed","下拉刷新&频道性能.乐活页pmm-条数","43","乐活页pmm-条数"
"failed","2播单-有广告.广告type6-字段","4","广告type6-字段"
"failed","15电视-集数-上传视频-热门搜索.动漫view-字段值","1","电视剧搜索

动漫view-字段值"
"failed","6音乐片库.全部list-条数","2","全部list-条数"
"passed","5-直播 1.关注动态页pvs-条数","44931","关注动态页pvs-条数"
"failed","A库影片.reachpv-字段","1","reachpv-字段"
"failed","前贴广告播放.进入点播页impression-条数","19865","进入点播页impression-条数"
"passed","2播单-有广告.广告type0-条数","503","广告type0-条数"
"failed","15电视-集数-上传视频-热门搜索.动漫view-字段","1","电视剧搜索

动漫view-字段"
"failed","11艺人搜（加）.上传视频查看全部click-字段值","2","电影搜索

上传视频查看全部click-字段值"
"failed","05明星空间.明星搜索search-字段","2","明星搜索

明星搜索search-字段"
"failed","7会员片库.真人秀list-字段","2","真人秀list-字段"
"failed","09高级筛选 1.大于60分钟view-条数","2","综艺推荐和搜索按钮搜索

大于60分钟view-条数"
"passed","93-频道 频道跳转.新闻pvs-字段名","4","新闻pvs-字段名"
"failed","9-频道 场景直播跳转.点击分享按钮share-条数","3438","点击分享按钮share-条数"
"failed","5少儿片库.点0-3岁tag-select-条数","2","点0-3岁tag-select-条数"
"failed","1-点播.点播开始事件pv-条数","36","点播开始事件pv-条数"
"failed","2播单-有广告.切换下一个视频aplay-字段","4","切换下一个视频aplay-字段"
"failed","7会员片库.教育list-字段","1","教育list-字段"
"passed","8-频道 个人点播跳转.分享到微信share-字段","3","分享到微信share-字段"
"failed","10高级筛选 2（加自频道）.教育search-字段值","2","综艺推荐和搜索按钮搜索

教育search-字段值"
"failed","20-播放记录同步.播放记录下一集aplay-字段","1","播放记录下一集aplay-字段"
"failed","1-点播.广告播放中上报type3-字段值","4","广告播放中上报type3-字段值"
"passed","02推荐词搜索.历史搜索search-字段","3","历史搜索search-字段"
"failed","A库影片.播放入口buy-条数","2","播放入口buy-条数"
"failed","10高级筛选 2（加自频道）.原创view-字段值","1","综艺推荐和搜索按钮搜索

原创view-字段值"
"failed","用券影片.result-条数","2","result-条数"
"failed","92-频道 点播页跳转.正片列表pvs-条数","17338","正片列表pvs-条数"
"failed","7会员片库.电影list-条数","1","电影list-条数"
"failed","05明星空间.查看全部进入空间action-字段值","1","明星搜索

查看全部进入空间action-字段值"
"failed","3电影片库.动作科幻tag-select-字段","1","动作科幻tag-select-字段"
"failed","01仍然搜.搜索播放返回pvs-条数","9134","搜索播放返回pvs-条数"
"failed","19搜索-修改Query.杨幂中间页展示pvs-字段","1","杨幂中间页展示pvs-字段"
"passed","2播单-有广告.分享到朋友圈share-条数","16154","分享到朋友圈share-条数"
"failed","8-频道 个人点播跳转.退出个人点播pvs-条数","3759","退出个人点播pvs-条数"
"failed","7会员片库.摇滚list-字段名","2","摇滚list-字段名"
"failed","Vip直播.直播跳支付pvs-字段","2","直播跳支付pvs-字段"
"passed","92-频道 点播页跳转.列表频道pvs-字段值","3","列表频道pvs-字段值"
"failed","8-频道 个人点播跳转.个人播放点击分享按钮share-条数","4068","个人播放点击分享按钮share-条数"
"failed","前贴广告播放.进入点播页impression-字段","4","进入点播页impression-字段"
"failed","10高级筛选 2（加自频道）.体育pv-条数","2","综艺推荐和搜索按钮搜索

体育pv-条数"
"failed","1-点播.空白缓存页返回pvs-字段值","4","空白缓存页返回pvs-字段值"
"passed","93-频道 频道跳转.逗爸pvs-字段名","4","逗爸pvs-字段名"
"failed","会员消息.vip入口buy-条数","2","vip入口buy-条数"
"failed","10高级筛选 2（加自频道）.动漫view-字段","2","综艺推荐和搜索按钮搜索

动漫view-字段"
"passed","8-频道 个人点播跳转.艺人空间动态-艺人空间视频pvs-条数","14450","艺人空间动态-艺人空间视频pvs-条数"
"passed","97-其它.会员中心-使用兑换码pvs-字段","4","会员中心-使用兑换码pvs-字段"
"passed","03搜索无结果.精选看了会喜欢recommended_user-字段","4","电影搜索

精选看了会喜欢recommended_user-字段"
"failed","97-其它.会员中心-使用兑换码pvs-条数","4524","会员中心-使用兑换码pvs-条数"
"failed","3-我-会员中心.我的信息pvs-条数","107833","页面跳转（首页-片库页-播放页）

我的信息pvs-条数"
"failed","1-点播.开机广告cdn3-字段","4","开机广告cdn3-字段"
"passed","03搜索无结果.精选看了会喜欢recommended_user-条数","351","电影搜索

精选看了会喜欢recommended_user-条数"
"failed","05明星空间.查看全部进入空间action-条数","2","明星搜索

查看全部进入空间action-条数"
"failed","前贴广告操作.广告取消静音unmute-条数","79","广告取消静音unmute-条数"
"failed","2播单-有广告.切换下一个视频buffer-条数","32","切换下一个视频buffer-条数"
"passed","97-其它.播放记录-首页pvs-条数","8141","播放记录-首页pvs-条数"
"failed","用券影片.收银台展示show_store-字段","2","收银台展示show_store-字段"
"passed","97-其它.VIP俱乐部-芒果二次元pvs-字段","3","VIP俱乐部-芒果二次元pvs-字段"
"passed","4-我 页面跳转.消息中心无系统通知提醒","6894","消息中心无系统通知提醒"
"failed","19搜索-修改Query.杨幂中间页切换筛选项2pvs-字段","1","杨幂中间页切换筛选项2pvs-字段"
"failed","Vip直播.result-字段名","2","result-字段名"
"failed","12-推荐列表页行为上报.进入推荐列表click-条数","2","进入推荐列表click-条数"
"failed","1-点播.广告播放中上报type6-条数","26","广告播放中上报type6-条数"
"failed","7会员片库.视频播放data-click-条数","2","视频播放data-click-条数"
"failed","11艺人搜（加）.有空间艺人搜索view-字段值","2","电影搜索

有空间艺人搜索view-字段值"
"failed","16电影-播单点击.电影搜索pvs-字段值","2","电影搜索

电影搜索pvs-字段值"
"failed","5-直播 1.退出播放pvs-字段值","4","退出播放pvs-字段值"
"failed","合集下载.合集下载入口buy-字段名","1","合集下载入口buy-字段名"
"failed","1综艺片库.王牌综艺tag-select-字段","2","王牌综艺tag-select-字段"
"failed","6音乐片库.MV聚集地tag-select-字段","2","MV聚集地tag-select-字段"
"failed","14综艺-全部-中间页-相同系列.点全部播放click-字段","2","综艺推荐和搜索按钮搜索

点全部播放click-字段"
"failed","下拉刷新&频道性能.电影页广告下拉刷新refresh-字段","4","电影页广告下拉刷新refresh-字段"
"failed","Vip直播.点击购买按钮click_pay_button-字段名","2","点击购买按钮click_pay_button-字段名"
"failed","14综艺-全部-中间页-相同系列.点全部播放click-字段值","2","综艺推荐和搜索按钮搜索

点全部播放click-字段值"
"failed","05明星空间.明星搜索view-字段值","2","明星搜索

明星搜索view-字段值"
"failed","13明星-作品或上传视频（加）.更多作品click-字段","2","明星搜索

更多作品click-字段"
"failed","9-频道 场景直播跳转.分享到QQ空间share-字段值","4","分享到QQ空间share-字段值"
"failed","1综艺片库.点击视频播放pvs-条数","2","点击视频播放pvs-条数"
"failed","付费影片.试看结束order-字段","2","试看结束order-字段"
